accession	organism	kingdom	length	sp_cleavage_site	label	tm_helix_start_leq_90	fold
Q09142	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	535		0	False	3
P0CV96	Fragaria vesca	Plants	580		0	False	3
Q85FY7	Cyanidioschyzon merolae (strain NIES-3377 / 10D)	Other	748		0	True	3
P42027	Brassica oleracea	Plants	215		0	False	3
P09671	Mus musculus	Metazoa	222		0	False	3
Q96CU9	Homo sapiens	Metazoa	486		0	True	3
P36163	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	345		0	True	3
Q8IVQ6	Homo sapiens	Metazoa	265		0	True	3
Q8NE09	Homo sapiens	Metazoa	1264		0	False	3
Q4WGS5	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	577		0	True	3
O13802	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	333		0	False	3
Q90ZS6	Xenopus laevis	Metazoa	1271		0	False	3
D3J162	Medicago truncatula	Plants	541		0	False	3
P53261	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	605		0	False	3
Q9I9B9	Torpedo marmorata	Metazoa	646		0	True	3
Q2M1K9	Homo sapiens	Metazoa	1284		0	False	3
Q10337	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	849		0	False	3
O75469	Homo sapiens	Metazoa	434		0	False	3
Q8GXJ1	Arabidopsis thaliana	Plants	552		0	False	3
O13688	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	522		0	False	3
Q9M7Q7	Arabidopsis thaliana	Plants	263		0	False	3
P38325	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	134		0	True	3
Q09094	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	180		0	False	3
Q54RD6	Dictyostelium discoideum	Other	312		0	False	3
P18544	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	423		0	False	3
O15516	Homo sapiens	Metazoa	846		0	False	3
P17917	Drosophila melanogaster	Metazoa	260		0	False	3
Q8CGP5	Mus musculus	Metazoa	130		0	False	3
Q04087	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	347		0	False	3
Q6PFX2	Mus musculus	Metazoa	281		0	False	3
B9DFA8	Arabidopsis thaliana	Plants	664		0	False	3
Q9C7S5	Arabidopsis thaliana	Plants	1095		0	True	3
Q9Y3A4	Homo sapiens	Metazoa	280		0	False	3
P06746	Homo sapiens	Metazoa	335		0	False	3
Q9H5Q4	Homo sapiens	Metazoa	396		0	False	3
Q9QY02	Rattus norvegicus	Metazoa	738		0	False	3
P57080	Mus musculus	Metazoa	1055		0	False	3
Q9Y324	Homo sapiens	Metazoa	198		0	False	3
Q42588	Arabidopsis thaliana	Plants	314		0	False	3
O45952	Caenorhabditis elegans	Metazoa	249		0	False	3
O60921	Homo sapiens	Metazoa	280		0	False	3
Q9SY59	Arabidopsis thaliana	Plants	1188		0	False	3
O60741	Homo sapiens	Metazoa	890		0	False	3
P01111	Homo sapiens	Metazoa	189		0	False	3
O76329	Dictyostelium discoideum	Other	1738		0	False	3
Q8L4R0	Arabidopsis thaliana	Plants	350		0	False	3
Q68SB1	Rattus norvegicus	Metazoa	571		0	False	3
Q7TMS5	Mus musculus	Metazoa	657		0	False	3
O75677	Homo sapiens	Metazoa	317		0	False	3
Q8W4F1	Arabidopsis thaliana	Plants	284		0	False	3
P49756	Homo sapiens	Metazoa	843		0	False	3
P40326	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	108		0	False	3
Q9JL56	Mus musculus	Metazoa	331		0	True	3
Q7M6Y2	Mus musculus	Metazoa	395		0	False	3
P33534	Mus musculus	Metazoa	380		0	True	3
Q8SVA6	Encephalitozoon cuniculi (strain GB-M1)	Fungi	391		0	False	3
Q54HI5	Dictyostelium discoideum	Other	716		0	False	3
P30542	Homo sapiens	Metazoa	326		0	True	3
O70324	Mus musculus	Metazoa	545		0	False	3
C0HMD7	Homo sapiens	Metazoa	151		0	False	3
P32198	Rattus norvegicus	Metazoa	773		0	True	3
O95271	Homo sapiens	Metazoa	1327		0	False	3
P98192	Mus musculus	Metazoa	678		0	False	3
O22609	Arabidopsis thaliana	Plants	439		0	False	3
Q9Y228	Homo sapiens	Metazoa	551		0	False	3
Q8CHP0	Mus musculus	Metazoa	950		0	False	3
P29373	Homo sapiens	Metazoa	138		0	False	3
Q03213	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	719		0	False	3
P54367	Drosophila melanogaster	Metazoa	337		0	False	3
Q9VXE5	Drosophila melanogaster	Metazoa	639		0	False	3
Q6NUD0	Xenopus laevis	Metazoa	333		0	False	3
O80548	Arabidopsis thaliana	Plants	693		0	False	3
P00012	Mirounga leonina	Metazoa	105		0	False	3
P82163	Spinacia oleracea	Plants	172		0	False	3
Q9CQF3	Mus musculus	Metazoa	227		0	False	3
P07470	Bos taurus	Metazoa	80		0	True	3
Q5SUQ9	Mus musculus	Metazoa	1212		0	False	3
O55029	Mus musculus	Metazoa	905		0	False	3
P00185	Rattus norvegicus	Metazoa	524		0	False	3
Q9SR06	Arabidopsis thaliana	Plants	444		0	False	3
O15438	Homo sapiens	Metazoa	1527		0	True	3
Q5XEN5	Arabidopsis thaliana	Plants	204		0	False	3
Q9LDC0	Arabidopsis thaliana	Plants	365		0	False	3
Q96JZ2	Homo sapiens	Metazoa	352		0	False	3
Q13241	Homo sapiens	Metazoa	179		0	True	3
Q92831	Homo sapiens	Metazoa	832		0	False	3
Q9W4N2	Drosophila melanogaster	Metazoa	788		0	False	3
Q9JK24	Mus musculus	Metazoa	453		0	False	3
Q8SWX0	Drosophila melanogaster	Metazoa	167		0	False	3
P27694	Homo sapiens	Metazoa	616		0	False	3
P39929	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	240		0	False	3
Q10S44	Oryza sativa subsp. japonica	Plants	354		0	False	3
P32266	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	881		0	True	3
P18846	Homo sapiens	Metazoa	271		0	False	3
P82180	Spinacia oleracea	Plants	196		0	False	3
A8J785	Chlamydomonas reinhardtii	Plants	209		0	True	3
P32573	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	292		0	False	3
Q6RVV4	Pisum sativum	Plants	316		0	False	3
Q9W484	Drosophila melanogaster	Metazoa	985		0	False	3
Q96RF0	Homo sapiens	Metazoa	628		0	False	3
P22082	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1703		0	False	3
O14686	Homo sapiens	Metazoa	5537		0	False	3
Q9Z262	Mus musculus	Metazoa	219		0	True	3
Q9ZR07	Arabidopsis thaliana	Plants	187		0	False	3
O49543	Arabidopsis thaliana	Plants	453		0	False	3
O82660	Arabidopsis thaliana	Plants	403		0	False	3
Q9FY94	Arabidopsis thaliana	Plants	292		0	True	3
P38746	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	405		0	False	3
P28482	Homo sapiens	Metazoa	360		0	False	3
O04482	Arabidopsis thaliana	Plants	330		0	False	3
Q9P0Z9	Homo sapiens	Metazoa	390		0	False	3
Q80UF9	Mus musculus	Metazoa	577		0	True	3
Q9M0A5	Arabidopsis thaliana	Plants	249		0	False	3
Q06168	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	426		0	False	3
Q14151	Homo sapiens	Metazoa	953		0	False	3
Q64244	Rattus norvegicus	Metazoa	303		0	True	3
Q9NV06	Homo sapiens	Metazoa	445		0	False	3
P68350	Arabidopsis thaliana	Plants	175		0	False	3
Q96NB3	Homo sapiens	Metazoa	372		0	False	3
O74433	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	67		0	True	3
O75190	Homo sapiens	Metazoa	326		0	False	3
Q9XUK2	Caenorhabditis elegans	Metazoa	307		0	False	3
Q9FZD1	Arabidopsis thaliana	Plants	630		0	False	3
P70697	Mus musculus	Metazoa	367		0	False	3
F4J117	Arabidopsis thaliana	Plants	591		0	False	3
Q9LX31	Arabidopsis thaliana	Plants	265		0	False	3
P35383	Mus musculus	Metazoa	373		0	True	3
P40471	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	297		0	False	3
P0C5Y7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	102		0	False	3
O24646	Arabidopsis thaliana	Plants	168		0	False	3
Q08747	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	228		0	False	3
Q6P1Q0	Homo sapiens	Metazoa	360		0	False	3
O43557	Homo sapiens	Metazoa	240		0	True	3
P50077	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2039		0	False	3
P53064	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	558		0	False	3
Q04431	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	385		0	False	3
P00230	Phytolacca acinosa	Plants	96		0	False	3
Q9P0J6	Homo sapiens	Metazoa	103		0	False	3
P53115	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1489		0	False	3
P32048	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	576		0	False	3
Q7SB95	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	117		0	False	3
Q42592	Arabidopsis thaliana	Plants	372		0	False	3
C9JLW8	Homo sapiens	Metazoa	97		0	False	3
Q64267	Mus musculus	Metazoa	272		0	False	3
Q9NUM4	Homo sapiens	Metazoa	274		0	False	3
Q9LZ78	Arabidopsis thaliana	Plants	127		0	False	3
P40096	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	142		0	False	3
Q9BWJ5	Homo sapiens	Metazoa	86		0	False	3
P39682	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	629		0	False	3
Q8TF40	Homo sapiens	Metazoa	1166		0	False	3
P56857	Mus musculus	Metazoa	264		0	True	3
Q94901	Drosophila melanogaster	Metazoa	352		0	False	3
Q9C9P4	Arabidopsis thaliana	Plants	541		0	False	3
Q9VW51	Drosophila melanogaster	Metazoa	1059		0	False	3
Q9VEC1	Drosophila melanogaster	Metazoa	642		0	False	3
Q9WTS5	Mus musculus	Metazoa	2764		0	False	3
P15341	Equus caballus	Metazoa	50		0	False	3
Q96AM1	Homo sapiens	Metazoa	343		0	True	3
Q06497	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	328		0	True	3
Q9NNW7	Homo sapiens	Metazoa	524		0	False	3
Q6A0D4	Mus musculus	Metazoa	554		0	False	3
Q8R104	Mus musculus	Metazoa	334		0	False	3
P63085	Mus musculus	Metazoa	358		0	False	3
P61074	Plasmodium falciparum (isolate 3D7)	Other	274		0	False	3
Q9NRG9	Homo sapiens	Metazoa	546		0	False	3
Q9BW85	Homo sapiens	Metazoa	323		0	False	3
G4SLH0	Caenorhabditis elegans	Metazoa	18562		0	False	3
P06182	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	269		0	False	3
Q9LXJ1	Arabidopsis thaliana	Plants	140		0	False	3
P11703	Spinacia oleracea	Plants	1070		0	False	3
Q9T014	Arabidopsis thaliana	Plants	1036		0	False	3
P41005	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	101		0	False	3
P40485	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	686		0	False	3
Q9WTW8	Rattus norvegicus	Metazoa	647		0	False	3
Q9FFJ8	Arabidopsis thaliana	Plants	449		0	False	3
P09622	Homo sapiens	Metazoa	509		0	False	3
P13346	Mus musculus	Metazoa	338		0	False	3
Q9UTM0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	249		0	False	3
A0A125YSC7	Toxoplasma gondii (strain ATCC 50611 / Me49)	Other	412		0	True	3
P40032	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	644		0	False	3
P35203	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	478		0	False	3
Q5W0Z9	Homo sapiens	Metazoa	365		0	True	3
Q40477	Nicotiana tabacum	Plants	225		0	False	3
Q86T26	Homo sapiens	Metazoa	416		0	True	3
P42774	Arabidopsis thaliana	Plants	315		0	False	3
Q7RTV0	Homo sapiens	Metazoa	110		0	False	3
Q5JPH6	Homo sapiens	Metazoa	523		0	False	3
P52435	Homo sapiens	Metazoa	117		0	False	3
P40014	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	221		0	False	3
Q9WU65	Mus musculus	Metazoa	554		0	False	3
Q92633	Homo sapiens	Metazoa	364		0	True	3
P37088	Homo sapiens	Metazoa	669		0	True	3
P10566	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	314		0	True	3
O14161	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	293		0	False	3
Q6NWY9	Homo sapiens	Metazoa	871		0	False	3
Q9H165	Homo sapiens	Metazoa	835		0	False	3
Q14296	Homo sapiens	Metazoa	549		0	False	3
P52294	Homo sapiens	Metazoa	538		0	False	3
Q9NZH6	Homo sapiens	Metazoa	218		0	False	3
O44476	Caenorhabditis elegans	Metazoa	833		0	False	3
W0RYD3	Oryza sativa subsp. japonica	Plants	2135		0	False	3
P62775	Rattus norvegicus	Metazoa	118		0	False	3
Q9P287	Homo sapiens	Metazoa	314		0	False	3
Q8K0U3	Mus musculus	Metazoa	198		0	True	3
Q80TI0	Mus musculus	Metazoa	738		0	False	3
P46462	Rattus norvegicus	Metazoa	806		0	False	3
Q9JJ28	Mus musculus	Metazoa	1271		0	False	3
Q15311	Homo sapiens	Metazoa	655		0	False	3
O88379	Mus musculus	Metazoa	1555		0	False	3
C0HKE6	Mus musculus	Metazoa	130		0	False	3
Q9LU39	Arabidopsis thaliana	Plants	317		0	False	3
Q96T58	Homo sapiens	Metazoa	3664		0	False	3
Q9NY46	Homo sapiens	Metazoa	2000		0	False	3
A1Z7A6	Drosophila melanogaster	Metazoa	1155		0	False	3
P29386	Arabidopsis thaliana	Plants	252		0	False	3
Q9NSD5	Homo sapiens	Metazoa	602		0	True	3
P23368	Homo sapiens	Metazoa	584		0	False	3
O96626	Dictyostelium discoideum	Other	138		0	False	3
P22907	Mus musculus	Metazoa	361		0	False	3
Q9R0W2	Rattus norvegicus	Metazoa	555		0	True	3
P50542	Homo sapiens	Metazoa	639		0	False	3
P56378	Homo sapiens	Metazoa	58		0	True	3
Q944G5	Arabidopsis thaliana	Plants	636		0	True	3
Q06567	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	569		0	True	3
P84074	Homo sapiens	Metazoa	193		0	False	3
Q8CJF7	Mus musculus	Metazoa	2243		0	False	3
Q5XKL5	Homo sapiens	Metazoa	1792		0	False	3
Q3L8U1	Homo sapiens	Metazoa	2897		0	False	3
Q801E2	Xenopus laevis	Metazoa	1116		0	False	3
Q8BP71	Mus musculus	Metazoa	449		0	False	3
Q90X64	Xenopus laevis	Metazoa	521		0	False	3
Q96DV4	Homo sapiens	Metazoa	380		0	False	3
O60729	Homo sapiens	Metazoa	498		0	False	3
Q14642	Homo sapiens	Metazoa	412		0	False	3
P97852	Rattus norvegicus	Metazoa	735		0	False	3
P60709	Homo sapiens	Metazoa	375		0	False	3
Q8L9J7	Arabidopsis thaliana	Plants	247		0	True	3
Q64429	Mus musculus	Metazoa	543		0	False	3
Q94CD4	Arabidopsis thaliana	Plants	134		0	False	3
P30355	Mus musculus	Metazoa	161		0	True	3
Q16798	Homo sapiens	Metazoa	604		0	False	3
Q09293	Caenorhabditis elegans	Metazoa	367		0	False	3
Q27272	Drosophila melanogaster	Metazoa	278		0	False	3
Q9FEA2	Arabidopsis thaliana	Plants	570		0	False	3
Q96GE9	Homo sapiens	Metazoa	116		0	True	3
O75496	Homo sapiens	Metazoa	209		0	False	3
Q3E846	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	104		0	False	3
P03892	Bos taurus	Metazoa	347		0	True	3
Q8NBF2	Homo sapiens	Metazoa	726		0	False	3
Q07116	Rattus norvegicus	Metazoa	546		0	False	3
P31249	Homo sapiens	Metazoa	432		0	False	3
Q570C0	Arabidopsis thaliana	Plants	594		0	False	3
C0HM98	Homo sapiens	Metazoa	186		0	False	3
Q91WC0	Mus musculus	Metazoa	594		0	False	3
O43525	Homo sapiens	Metazoa	872		0	False	3
Q9UTT2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1206		0	False	3
P09940	Cyberlindnera jadinii	Fungi	63		0	False	3
P55852	Arabidopsis thaliana	Plants	100		0	False	3
Q09808	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	152		0	False	3
Q7TMR7	Rattus norvegicus	Metazoa	522		0	True	3
Q9WV52	Mus musculus	Metazoa	353		0	False	3
P32300	Mus musculus	Metazoa	372		0	True	3
Q9EQW6	Mus musculus	Metazoa	323		0	False	3
P38936	Homo sapiens	Metazoa	164		0	False	3
P52566	Homo sapiens	Metazoa	201		0	False	3
Q9LUB7	Arabidopsis thaliana	Plants	574		0	False	3
Q60714	Mus musculus	Metazoa	646		0	True	3
O14328	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	474		0	False	3
B1AWN6	Mus musculus	Metazoa	2006		0	False	3
P08483	Rattus norvegicus	Metazoa	589		0	True	3
Q9D5T0	Mus musculus	Metazoa	361		0	True	3
Q9DAM1	Mus musculus	Metazoa	415		0	False	3
Q6IDB6	Arabidopsis thaliana	Plants	182		0	False	3
Q9R1M5	Mus musculus	Metazoa	1163		0	False	3
Q9C107	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	815		0	False	3
Q10274	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	390		0	False	3
P36531	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	177		0	False	3
O75746	Homo sapiens	Metazoa	678		0	False	3
P51947	Xenopus laevis	Metazoa	323		0	False	3
Q9SHZ6	Arabidopsis thaliana	Plants	343		0	False	3
Q5HZI1	Mus musculus	Metazoa	1210		0	False	3
Q9UJC5	Homo sapiens	Metazoa	107		0	False	3
P36613	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	322		0	False	3
Q1K4P1	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	129		0	False	3
O15530	Homo sapiens	Metazoa	556		0	False	3
P87315	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1630		0	False	3
P41440	Homo sapiens	Metazoa	591		0	True	3
P47027	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	764		0	False	3
P82930	Homo sapiens	Metazoa	218		0	False	3
Q7K556	Drosophila melanogaster	Metazoa	475		0	False	3
O95433	Homo sapiens	Metazoa	338		0	False	3
Q6K9U2	Oryza sativa subsp. japonica	Plants	279		0	False	3
Q8GSM2	Hordeum vulgare	Plants	896		0	False	3
Q4G176	Homo sapiens	Metazoa	576		0	False	3
P05066	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	565		0	False	3
O43114	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	455		0	False	3
P52483	Mus musculus	Metazoa	207		0	False	3
Q6UB99	Homo sapiens	Metazoa	2663		0	False	3
Q920M9	Rattus norvegicus	Metazoa	282		0	False	3
Q9M9X4	Arabidopsis thaliana	Plants	295		0	False	3
Q28852	Bos taurus	Metazoa	103		0	False	3
Q13637	Homo sapiens	Metazoa	225		0	False	3
D6RGH6	Homo sapiens	Metazoa	385		0	False	3
Q06184	Euplotes crassus	Other	446		0	False	3
Q8N108	Homo sapiens	Metazoa	512		0	False	3
Q9WVK4	Mus musculus	Metazoa	534		0	False	3
Q9UNH7	Homo sapiens	Metazoa	406		0	False	3
Q84Y18	Arabidopsis thaliana	Plants	332		0	False	3
O35671	Mus musculus	Metazoa	200		0	False	3
O75844	Homo sapiens	Metazoa	475		0	True	3
P49660	Mus musculus	Metazoa	385		0	True	3
P32322	Homo sapiens	Metazoa	319		0	False	3
Q00816	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1014		0	False	3
P70545	Rattus norvegicus	Metazoa	587		0	True	3
Q9BWN1	Homo sapiens	Metazoa	585		0	False	3
Q6TEC1	Xenopus laevis	Metazoa	212		0	False	3
P47863	Rattus norvegicus	Metazoa	323		0	True	3
Q8RWN5	Arabidopsis thaliana	Plants	310		0	False	3
Q03533	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	586		0	False	3
Q8VYA5	Arabidopsis thaliana	Plants	290		0	False	3
P35631	Arabidopsis thaliana	Plants	256		0	False	3
G5EF68	Caenorhabditis elegans	Metazoa	648		0	False	3
P68209	Arabidopsis thaliana	Plants	347		0	False	3
Q86YT5	Homo sapiens	Metazoa	568		0	True	3
Q9UQ13	Homo sapiens	Metazoa	582		0	False	3
P24813	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	409		0	False	3
Q9R0Q2	Rattus norvegicus	Metazoa	351		0	True	3
Q99P21	Mus musculus	Metazoa	515		0	False	3
P49030	Oryza sativa subsp. japonica	Plants	160		0	False	3
Q9UBJ2	Homo sapiens	Metazoa	740		0	False	3
P08962	Homo sapiens	Metazoa	238		0	True	3
P83949	Drosophila melanogaster	Metazoa	389		0	False	3
Q9FKW0	Arabidopsis thaliana	Plants	522		0	False	3
O54967	Mus musculus	Metazoa	1055		0	False	3
Q45FA5	Physarum polycephalum	Other	426		0	False	3
Q9BR61	Homo sapiens	Metazoa	282		0	False	3
O74191	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	361		0	False	3
Q4L180	Homo sapiens	Metazoa	1135		0	False	3
P0DO24	Arabidopsis thaliana	Plants	649		0	False	3
Q9TV66	Oryctolagus cuniculus	Metazoa	1175		0	False	3
O50008	Arabidopsis thaliana	Plants	765		0	False	3
O47027	Chlamydomonas reinhardtii	Plants	570		0	False	3
Q6NPF9	Arabidopsis thaliana	Plants	172		0	False	3
O49485	Arabidopsis thaliana	Plants	603		0	False	3
Q9FJV5	Arabidopsis thaliana	Plants	276		0	False	3
P23023	Drosophila melanogaster	Metazoa	549		0	False	3
Q8H1D9	Arabidopsis thaliana	Plants	605		0	False	3
P07246	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	375		0	False	3
O43889	Homo sapiens	Metazoa	371		0	False	3
Q12156	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	149		0	False	3
Q9UHV8	Homo sapiens	Metazoa	139		0	False	3
P38289	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	585		0	False	3
Q9I7U4	Drosophila melanogaster	Metazoa	18141		0	False	3
O60941	Homo sapiens	Metazoa	627		0	False	3
Q9UBI1	Homo sapiens	Metazoa	195		0	False	3
P08708	Homo sapiens	Metazoa	135		0	False	3
Q9ESJ7	Mus musculus	Metazoa	259		0	False	3
Q61471	Mus musculus	Metazoa	362		0	False	3
O94225	Penicillium rubens (strain ATCC 28089 / DSM 1075 / NRRL 1951 / Wisconsin 54-1255)	Fungi	474		0	False	3
P24329	Rattus norvegicus	Metazoa	297		0	False	3
Q23405	Caenorhabditis elegans	Metazoa	842		0	False	3
Q06450	Ipomoea batatas	Plants	70		0	False	3
Q91821	Xenopus laevis	Metazoa	651		0	False	3
O46101	Drosophila melanogaster	Metazoa	244		0	True	3
O04983	Arabidopsis thaliana	Plants	537		0	False	3
Q7Z4T9	Homo sapiens	Metazoa	767		0	False	3
P54705	Dictyostelium discoideum	Other	685		0	False	3
O76064	Homo sapiens	Metazoa	485		0	False	3
P32875	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	414		0	False	3
Q9UJ98	Homo sapiens	Metazoa	1225		0	False	3
Q9C666	Arabidopsis thaliana	Plants	197		0	False	3
O14776	Homo sapiens	Metazoa	1098		0	False	3
Q9SGH4	Arabidopsis thaliana	Plants	220		0	False	3
Q8N4H5	Homo sapiens	Metazoa	51		0	True	3
Q16526	Homo sapiens	Metazoa	586		0	False	3
Q9ZUY3	Arabidopsis thaliana	Plants	424		0	False	3
P80667	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	386		0	False	3
Q8N543	Homo sapiens	Metazoa	542		0	False	3
P01120	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	322		0	False	3
P42117	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	82		0	True	3
Q93WE4	Arabidopsis thaliana	Plants	216		0	False	3
P97346	Mus musculus	Metazoa	435		0	False	3
Q9VR17	Drosophila melanogaster	Metazoa	363		0	False	3
Q8TC05	Homo sapiens	Metazoa	714		0	False	3
Q9QZE5	Mus musculus	Metazoa	874		0	False	3
O81488	Arabidopsis thaliana	Plants	255		0	False	3
Q5DRK1	Rattus norvegicus	Metazoa	494		0	True	3
Q8WY91	Homo sapiens	Metazoa	577		0	False	3
P19024	Rattus norvegicus	Metazoa	602		0	False	3
O00482	Homo sapiens	Metazoa	541		0	False	3
Q5U349	Rattus norvegicus	Metazoa	618		0	False	3
Q9WUW8	Rattus norvegicus	Metazoa	296		0	False	3
Q14CZ0	Homo sapiens	Metazoa	275		0	False	3
Q41387	Spinacia oleracea	Plants	137		0	False	3
Q8BQU6	Mus musculus	Metazoa	440		0	True	3
Q86UP8	Homo sapiens	Metazoa	949		0	False	3
P0C7P0	Homo sapiens	Metazoa	127		0	False	3
Q9XH48	Arabidopsis thaliana	Plants	87		0	False	3
P40997	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	402		0	False	3
Q9VE04	Drosophila melanogaster	Metazoa	107		0	False	3
Q32PI8	Bos taurus	Metazoa	415		0	False	3
O54833	Mus musculus	Metazoa	350		0	False	3
Q6ZU64	Homo sapiens	Metazoa	1925		0	False	3
Q15025	Homo sapiens	Metazoa	636		0	False	3
Q10S82	Oryza sativa subsp. japonica	Plants	492		0	False	3
A0A0K3AUE4	Caenorhabditis elegans	Metazoa	1968		0	False	3
Q9NWS8	Homo sapiens	Metazoa	449		0	False	3
Q8N205	Homo sapiens	Metazoa	404		0	False	3
Q0IMG9	Oryza sativa subsp. japonica	Plants	694		0	False	3
P38126	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	564		0	False	3
P53846	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	162		0	False	3
P81178	Mesocricetus auratus	Metazoa	500		0	False	3
O75920	Homo sapiens	Metazoa	110		0	False	3
Q96242	Arabidopsis thaliana	Plants	518		0	False	3
O60306	Homo sapiens	Metazoa	1485		0	False	3
O74184	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	314		0	False	3
P07591	Spinacia oleracea	Plants	181		0	False	3
Q9P1Z2	Homo sapiens	Metazoa	691		0	False	3
O35425	Mus musculus	Metazoa	213		0	False	3
Q9LLC6	Chlamydomonas reinhardtii	Plants	198		0	False	3
Q7Z5Q5	Homo sapiens	Metazoa	900		0	False	3
Q13733	Homo sapiens	Metazoa	1029		0	False	3
O94326	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	609		0	False	3
Q99314	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	248		0	False	3
Q8RXD6	Arabidopsis thaliana	Plants	878		0	False	3
Q9DED4	Xenopus laevis	Metazoa	166		0	False	3
Q8LAM0	Arabidopsis thaliana	Plants	365		0	False	3
Q63120	Rattus norvegicus	Metazoa	1541		0	True	3
P49773	Homo sapiens	Metazoa	126		0	False	3
P15381	Oryctolagus cuniculus	Metazoa	2171		0	False	3
